,OPR_DT,OPR_HR,NODE,MW
426,2019-01-18,19,HARBGN_7_UNITS-APND,72.89458
427,2019-01-18,20,HARBGN_7_UNITS-APND,62.67321999999999
428,2019-01-18,21,HARBGN_7_UNITS-APND,55.79675
429,2019-01-18,22,HARBGN_7_UNITS-APND,48.13769
430,2019-01-18,23,HARBGN_7_UNITS-APND,44.56412
431,2019-01-18,24,HARBGN_7_UNITS-APND,42.487809999999996
432,2019-01-19,1,HARBGN_7_UNITS-APND,37.9697
433,2019-01-19,2,HARBGN_7_UNITS-APND,37.743759999999995
434,2019-01-19,3,HARBGN_7_UNITS-APND,36.35535
435,2019-01-19,4,HARBGN_7_UNITS-APND,36.36645
436,2019-01-19,5,HARBGN_7_UNITS-APND,38.99053
437,2019-01-19,6,HARBGN_7_UNITS-APND,40.092259999999996
438,2019-01-19,7,HARBGN_7_UNITS-APND,41.75261
439,2019-01-19,8,HARBGN_7_UNITS-APND,37.96687
440,2019-01-19,9,HARBGN_7_UNITS-APND,30.908790000000003
441,2019-01-19,10,HARBGN_7_UNITS-APND,28.064740000000004
442,2019-01-19,11,HARBGN_7_UNITS-APND,21.509729999999998
443,2019-01-19,12,HARBGN_7_UNITS-APND,20.784470000000002
444,2019-01-19,13,HARBGN_7_UNITS-APND,17.015320000000003
445,2019-01-19,14,HARBGN_7_UNITS-APND,17.23635
446,2019-01-19,15,HARBGN_7_UNITS-APND,22.025270000000003
447,2019-01-19,16,HARBGN_7_UNITS-APND,30.47155
448,2019-01-19,17,HARBGN_7_UNITS-APND,41.22753
449,2019-01-19,18,HARBGN_7_UNITS-APND,57.23633
450,2019-01-19,19,HARBGN_7_UNITS-APND,58.177240000000005
451,2019-01-19,20,HARBGN_7_UNITS-APND,52.31062
452,2019-01-19,21,HARBGN_7_UNITS-APND,46.66905
453,2019-01-19,22,HARBGN_7_UNITS-APND,41.61851
454,2019-01-19,23,HARBGN_7_UNITS-APND,41.35335
455,2019-01-19,24,HARBGN_7_UNITS-APND,38.911840000000005
456,2019-01-20,1,HARBGN_7_UNITS-APND,39.36275
457,2019-01-20,2,HARBGN_7_UNITS-APND,37.15082
458,2019-01-20,3,HARBGN_7_UNITS-APND,35.6454
459,2019-01-20,4,HARBGN_7_UNITS-APND,36.18642
460,2019-01-20,5,HARBGN_7_UNITS-APND,36.5069
461,2019-01-20,6,HARBGN_7_UNITS-APND,37.3485
462,2019-01-20,7,HARBGN_7_UNITS-APND,40.98227
463,2019-01-20,8,HARBGN_7_UNITS-APND,37.352540000000005
464,2019-01-20,9,HARBGN_7_UNITS-APND,34.73422
465,2019-01-20,10,HARBGN_7_UNITS-APND,30.422909999999998
466,2019-01-20,11,HARBGN_7_UNITS-APND,27.918190000000003
467,2019-01-20,12,HARBGN_7_UNITS-APND,20.73871
468,2019-01-20,13,HARBGN_7_UNITS-APND,20.2581
469,2019-01-20,14,HARBGN_7_UNITS-APND,20.649720000000002
470,2019-01-20,15,HARBGN_7_UNITS-APND,26.82371
471,2019-01-20,16,HARBGN_7_UNITS-APND,34.56908
472,2019-01-20,17,HARBGN_7_UNITS-APND,41.16984
473,2019-01-20,18,HARBGN_7_UNITS-APND,53.17276
474,2019-01-20,19,HARBGN_7_UNITS-APND,56.63148
475,2019-01-20,20,HARBGN_7_UNITS-APND,47.64846
476,2019-01-20,21,HARBGN_7_UNITS-APND,42.520540000000004
477,2019-01-20,22,HARBGN_7_UNITS-APND,38.4954
478,2019-01-20,23,HARBGN_7_UNITS-APND,35.57483
479,2019-01-20,24,HARBGN_7_UNITS-APND,34.33314
480,2019-01-21,1,HARBGN_7_UNITS-APND,31.73395
481,2019-01-21,2,HARBGN_7_UNITS-APND,30.74428
482,2019-01-21,3,HARBGN_7_UNITS-APND,29.746840000000002
483,2019-01-21,4,HARBGN_7_UNITS-APND,31.3248
484,2019-01-21,5,HARBGN_7_UNITS-APND,31.68468
485,2019-01-21,6,HARBGN_7_UNITS-APND,38.63596
486,2019-01-21,7,HARBGN_7_UNITS-APND,43.137190000000004
487,2019-01-21,8,HARBGN_7_UNITS-APND,42.91945
488,2019-01-21,9,HARBGN_7_UNITS-APND,34.90785
489,2019-01-21,10,HARBGN_7_UNITS-APND,25.71433
490,2019-01-21,11,HARBGN_7_UNITS-APND,14.4777
491,2019-01-21,12,HARBGN_7_UNITS-APND,8.71413
492,2019-01-21,13,HARBGN_7_UNITS-APND,6.07066
493,2019-01-21,14,HARBGN_7_UNITS-APND,5.98244
494,2019-01-21,15,HARBGN_7_UNITS-APND,12.59902
495,2019-01-21,16,HARBGN_7_UNITS-APND,29.955840000000002
496,2019-01-21,17,HARBGN_7_UNITS-APND,40.37138
497,2019-01-21,18,HARBGN_7_UNITS-APND,63.4655
498,2019-01-21,19,HARBGN_7_UNITS-APND,64.57448000000001
499,2019-01-21,20,HARBGN_7_UNITS-APND,56.92051
500,2019-01-21,21,HARBGN_7_UNITS-APND,51.37996
501,2019-01-21,22,HARBGN_7_UNITS-APND,44.21589
502,2019-01-21,23,HARBGN_7_UNITS-APND,40.723420000000004
503,2019-01-21,24,HARBGN_7_UNITS-APND,36.2857
504,2019-01-22,1,HARBGN_7_UNITS-APND,35.5595
505,2019-01-22,2,HARBGN_7_UNITS-APND,33.41404
506,2019-01-22,3,HARBGN_7_UNITS-APND,33.39325
507,2019-01-22,4,HARBGN_7_UNITS-APND,35.13877
508,2019-01-22,5,HARBGN_7_UNITS-APND,36.42098
509,2019-01-22,6,HARBGN_7_UNITS-APND,42.94279
510,2019-01-22,7,HARBGN_7_UNITS-APND,62.81811
511,2019-01-22,8,HARBGN_7_UNITS-APND,57.35402
512,2019-01-22,9,HARBGN_7_UNITS-APND,39.05733
513,2019-01-22,10,HARBGN_7_UNITS-APND,31.5056
514,2019-01-22,11,HARBGN_7_UNITS-APND,28.333509999999997
515,2019-01-22,12,HARBGN_7_UNITS-APND,25.283260000000002
516,2019-01-22,13,HARBGN_7_UNITS-APND,21.5338
517,2019-01-22,14,HARBGN_7_UNITS-APND,21.42655
518,2019-01-22,15,HARBGN_7_UNITS-APND,26.04789
519,2019-01-22,16,HARBGN_7_UNITS-APND,35.4546
520,2019-01-22,17,HARBGN_7_UNITS-APND,44.18935
521,2019-01-22,18,HARBGN_7_UNITS-APND,74.23643
522,2019-01-22,19,HARBGN_7_UNITS-APND,68.93383
523,2019-01-22,20,HARBGN_7_UNITS-APND,59.804359999999996
524,2019-01-22,21,HARBGN_7_UNITS-APND,55.46612
525,2019-01-22,22,HARBGN_7_UNITS-APND,50.27093
526,2019-01-22,23,HARBGN_7_UNITS-APND,43.0703
527,2019-01-22,24,HARBGN_7_UNITS-APND,40.41605
528,2019-01-23,1,HARBGN_7_UNITS-APND,39.04327
529,2019-01-23,2,HARBGN_7_UNITS-APND,37.56848
530,2019-01-23,3,HARBGN_7_UNITS-APND,36.43325
531,2019-01-23,4,HARBGN_7_UNITS-APND,36.48087
532,2019-01-23,5,HARBGN_7_UNITS-APND,39.89968
533,2019-01-23,6,HARBGN_7_UNITS-APND,45.46798
534,2019-01-23,7,HARBGN_7_UNITS-APND,62.10284
535,2019-01-23,8,HARBGN_7_UNITS-APND,52.46358000000001
536,2019-01-23,9,HARBGN_7_UNITS-APND,37.99734
537,2019-01-23,10,HARBGN_7_UNITS-APND,32.06051
538,2019-01-23,11,HARBGN_7_UNITS-APND,21.64601
539,2019-01-23,12,HARBGN_7_UNITS-APND,19.18
540,2019-01-23,13,HARBGN_7_UNITS-APND,15.338170000000002
541,2019-01-23,14,HARBGN_7_UNITS-APND,23.49065
542,2019-01-23,15,HARBGN_7_UNITS-APND,24.30933
543,2019-01-23,16,HARBGN_7_UNITS-APND,32.6118
544,2019-01-23,17,HARBGN_7_UNITS-APND,42.28479
545,2019-01-23,18,HARBGN_7_UNITS-APND,62.66763
546,2019-01-23,19,HARBGN_7_UNITS-APND,67.95108
547,2019-01-23,20,HARBGN_7_UNITS-APND,56.27616
548,2019-01-23,21,HARBGN_7_UNITS-APND,52.36314
549,2019-01-23,22,HARBGN_7_UNITS-APND,47.54933
550,2019-01-23,23,HARBGN_7_UNITS-APND,41.28437
551,2019-01-23,24,HARBGN_7_UNITS-APND,40.8899
552,2019-01-24,1,HARBGN_7_UNITS-APND,36.23827
553,2019-01-24,2,HARBGN_7_UNITS-APND,35.00073
554,2019-01-24,3,HARBGN_7_UNITS-APND,34.00497
555,2019-01-24,4,HARBGN_7_UNITS-APND,34.70087
556,2019-01-24,5,HARBGN_7_UNITS-APND,36.68238
557,2019-01-24,6,HARBGN_7_UNITS-APND,42.817609999999995
558,2019-01-24,7,HARBGN_7_UNITS-APND,50.2364
559,2019-01-24,8,HARBGN_7_UNITS-APND,46.64901
560,2019-01-24,9,HARBGN_7_UNITS-APND,37.615590000000005
561,2019-01-24,10,HARBGN_7_UNITS-APND,30.8818
562,2019-01-24,11,HARBGN_7_UNITS-APND,25.70226
563,2019-01-24,12,HARBGN_7_UNITS-APND,24.666529999999998
564,2019-01-24,13,HARBGN_7_UNITS-APND,21.81456
565,2019-01-24,14,HARBGN_7_UNITS-APND,24.7075
566,2019-01-24,15,HARBGN_7_UNITS-APND,25.69514
567,2019-01-24,16,HARBGN_7_UNITS-APND,34.27693
568,2019-01-24,17,HARBGN_7_UNITS-APND,42.64635
569,2019-01-24,18,HARBGN_7_UNITS-APND,61.00489
570,2019-01-24,19,HARBGN_7_UNITS-APND,63.80146
571,2019-01-24,20,HARBGN_7_UNITS-APND,54.05627
572,2019-01-24,21,HARBGN_7_UNITS-APND,49.71934
573,2019-01-24,22,HARBGN_7_UNITS-APND,44.617490000000004
574,2019-01-24,23,HARBGN_7_UNITS-APND,41.023990000000005
575,2019-01-24,24,HARBGN_7_UNITS-APND,38.57275
576,2019-01-25,1,HARBGN_7_UNITS-APND,35.77751
577,2019-01-25,2,HARBGN_7_UNITS-APND,34.95413
578,2019-01-25,3,HARBGN_7_UNITS-APND,32.94253
579,2019-01-25,4,HARBGN_7_UNITS-APND,33.2157
580,2019-01-25,5,HARBGN_7_UNITS-APND,35.64703
581,2019-01-25,6,HARBGN_7_UNITS-APND,42.50112
582,2019-01-25,7,HARBGN_7_UNITS-APND,53.0573
583,2019-01-25,8,HARBGN_7_UNITS-APND,48.07747
584,2019-01-25,9,HARBGN_7_UNITS-APND,37.75008
585,2019-01-25,10,HARBGN_7_UNITS-APND,31.35182
586,2019-01-25,11,HARBGN_7_UNITS-APND,27.96762
587,2019-01-25,12,HARBGN_7_UNITS-APND,24.7433
588,2019-01-25,13,HARBGN_7_UNITS-APND,22.64912
589,2019-01-25,14,HARBGN_7_UNITS-APND,23.99694
590,2019-01-25,15,HARBGN_7_UNITS-APND,27.06835
591,2019-01-25,16,HARBGN_7_UNITS-APND,34.46278
592,2019-01-25,17,HARBGN_7_UNITS-APND,43.24814
593,2019-01-25,18,HARBGN_7_UNITS-APND,60.021119999999996
594,2019-01-25,19,HARBGN_7_UNITS-APND,64.04137
595,2019-01-25,20,HARBGN_7_UNITS-APND,53.72388
596,2019-01-25,21,HARBGN_7_UNITS-APND,50.64073
597,2019-01-25,22,HARBGN_7_UNITS-APND,45.72316
598,2019-01-25,23,HARBGN_7_UNITS-APND,41.20541
599,2019-01-25,24,HARBGN_7_UNITS-APND,39.17887
600,2019-01-26,1,HARBGN_7_UNITS-APND,37.63985
601,2019-01-26,2,HARBGN_7_UNITS-APND,35.74067
602,2019-01-26,3,HARBGN_7_UNITS-APND,35.00565
603,2019-01-26,4,HARBGN_7_UNITS-APND,34.7964
604,2019-01-26,5,HARBGN_7_UNITS-APND,36.28968
605,2019-01-26,6,HARBGN_7_UNITS-APND,40.21654
606,2019-01-26,7,HARBGN_7_UNITS-APND,42.81307
607,2019-01-26,8,HARBGN_7_UNITS-APND,39.07134
608,2019-01-26,9,HARBGN_7_UNITS-APND,33.32654
609,2019-01-26,10,HARBGN_7_UNITS-APND,25.17005
610,2019-01-26,11,HARBGN_7_UNITS-APND,18.488229999999998
611,2019-01-26,12,HARBGN_7_UNITS-APND,14.577829999999999
612,2019-01-26,13,HARBGN_7_UNITS-APND,12.39663
613,2019-01-26,14,HARBGN_7_UNITS-APND,12.42795
614,2019-01-26,15,HARBGN_7_UNITS-APND,20.15031
615,2019-01-26,16,HARBGN_7_UNITS-APND,31.748279999999998
616,2019-01-26,17,HARBGN_7_UNITS-APND,40.54699
617,2019-01-26,18,HARBGN_7_UNITS-APND,51.69872
618,2019-01-26,19,HARBGN_7_UNITS-APND,56.374080000000006
619,2019-01-26,20,HARBGN_7_UNITS-APND,48.37162
620,2019-01-26,21,HARBGN_7_UNITS-APND,44.52884
621,2019-01-26,22,HARBGN_7_UNITS-APND,42.3426
622,2019-01-26,23,HARBGN_7_UNITS-APND,40.99136
623,2019-01-26,24,HARBGN_7_UNITS-APND,37.7034
624,2019-01-27,1,HARBGN_7_UNITS-APND,36.616170000000004
625,2019-01-27,2,HARBGN_7_UNITS-APND,35.89116
626,2019-01-27,3,HARBGN_7_UNITS-APND,34.613209999999995
627,2019-01-27,4,HARBGN_7_UNITS-APND,34.40717
628,2019-01-27,5,HARBGN_7_UNITS-APND,35.358290000000004
629,2019-01-27,6,HARBGN_7_UNITS-APND,38.12426
630,2019-01-27,7,HARBGN_7_UNITS-APND,39.97043
631,2019-01-27,8,HARBGN_7_UNITS-APND,37.5203
632,2019-01-27,9,HARBGN_7_UNITS-APND,28.494940000000003
633,2019-01-27,10,HARBGN_7_UNITS-APND,22.8222
634,2019-01-27,11,HARBGN_7_UNITS-APND,15.742920000000002
635,2019-01-27,12,HARBGN_7_UNITS-APND,13.85682
636,2019-01-27,13,HARBGN_7_UNITS-APND,10.47547
637,2019-01-27,14,HARBGN_7_UNITS-APND,12.77615
638,2019-01-27,15,HARBGN_7_UNITS-APND,20.49152
639,2019-01-27,16,HARBGN_7_UNITS-APND,31.425179999999997
640,2019-01-27,17,HARBGN_7_UNITS-APND,38.0749
641,2019-01-27,18,HARBGN_7_UNITS-APND,48.01925
642,2019-01-27,19,HARBGN_7_UNITS-APND,51.97893
643,2019-01-27,20,HARBGN_7_UNITS-APND,46.26246
644,2019-01-27,21,HARBGN_7_UNITS-APND,44.33508
645,2019-01-27,22,HARBGN_7_UNITS-APND,40.5613
646,2019-01-27,23,HARBGN_7_UNITS-APND,38.7201
647,2019-01-27,24,HARBGN_7_UNITS-APND,34.53615
648,2019-01-28,1,HARBGN_7_UNITS-APND,37.6518
649,2019-01-28,2,HARBGN_7_UNITS-APND,35.07485
650,2019-01-28,3,HARBGN_7_UNITS-APND,34.31439
651,2019-01-28,4,HARBGN_7_UNITS-APND,34.655770000000004
652,2019-01-28,5,HARBGN_7_UNITS-APND,37.84238
653,2019-01-28,6,HARBGN_7_UNITS-APND,40.21164
654,2019-01-28,7,HARBGN_7_UNITS-APND,49.609140000000004
655,2019-01-28,8,HARBGN_7_UNITS-APND,47.3268
656,2019-01-28,9,HARBGN_7_UNITS-APND,36.65491
657,2019-01-28,10,HARBGN_7_UNITS-APND,35.09933
658,2019-01-28,11,HARBGN_7_UNITS-APND,32.919509999999995
659,2019-01-28,12,HARBGN_7_UNITS-APND,30.90328
660,2019-01-28,13,HARBGN_7_UNITS-APND,32.50804
661,2019-01-28,14,HARBGN_7_UNITS-APND,33.46699
662,2019-01-28,15,HARBGN_7_UNITS-APND,37.12206
663,2019-01-28,16,HARBGN_7_UNITS-APND,40.486340000000006
664,2019-01-28,17,HARBGN_7_UNITS-APND,47.2633
665,2019-01-28,18,HARBGN_7_UNITS-APND,63.4077
666,2019-01-28,19,HARBGN_7_UNITS-APND,58.0
667,2019-01-28,20,HARBGN_7_UNITS-APND,56.60985
668,2019-01-28,21,HARBGN_7_UNITS-APND,49.402609999999996
669,2019-01-28,22,HARBGN_7_UNITS-APND,44.04661
670,2019-01-28,23,HARBGN_7_UNITS-APND,40.184470000000005
671,2019-01-28,24,HARBGN_7_UNITS-APND,38.52115
672,2019-01-29,1,HARBGN_7_UNITS-APND,38.79714
673,2019-01-29,2,HARBGN_7_UNITS-APND,36.4699
674,2019-01-29,3,HARBGN_7_UNITS-APND,34.41073
675,2019-01-29,4,HARBGN_7_UNITS-APND,33.93355
676,2019-01-29,5,HARBGN_7_UNITS-APND,37.5025
677,2019-01-29,6,HARBGN_7_UNITS-APND,41.27312
678,2019-01-29,7,HARBGN_7_UNITS-APND,50.38208
679,2019-01-29,8,HARBGN_7_UNITS-APND,50.52952
680,2019-01-29,9,HARBGN_7_UNITS-APND,41.51851
681,2019-01-29,10,HARBGN_7_UNITS-APND,38.35696
682,2019-01-29,11,HARBGN_7_UNITS-APND,34.16434
683,2019-01-29,12,HARBGN_7_UNITS-APND,32.27646
684,2019-01-29,13,HARBGN_7_UNITS-APND,30.37112
685,2019-01-29,14,HARBGN_7_UNITS-APND,30.159879999999998
686,2019-01-29,15,HARBGN_7_UNITS-APND,32.155
687,2019-01-29,16,HARBGN_7_UNITS-APND,38.01119
688,2019-01-29,17,HARBGN_7_UNITS-APND,42.691109999999995
689,2019-01-29,18,HARBGN_7_UNITS-APND,57.46436
690,2019-01-29,19,HARBGN_7_UNITS-APND,59.79511
691,2019-01-29,20,HARBGN_7_UNITS-APND,51.835029999999996
692,2019-01-29,21,HARBGN_7_UNITS-APND,49.40063
693,2019-01-29,22,HARBGN_7_UNITS-APND,42.70747
694,2019-01-29,23,HARBGN_7_UNITS-APND,41.367290000000004
695,2019-01-29,24,HARBGN_7_UNITS-APND,39.36612
696,2019-01-30,1,HARBGN_7_UNITS-APND,36.1775
697,2019-01-30,2,HARBGN_7_UNITS-APND,34.7451
698,2019-01-30,3,HARBGN_7_UNITS-APND,34.30735
699,2019-01-30,4,HARBGN_7_UNITS-APND,34.34231
700,2019-01-30,5,HARBGN_7_UNITS-APND,36.76388
701,2019-01-30,6,HARBGN_7_UNITS-APND,41.5437
702,2019-01-30,7,HARBGN_7_UNITS-APND,50.369
703,2019-01-30,8,HARBGN_7_UNITS-APND,55.94274
704,2019-01-30,9,HARBGN_7_UNITS-APND,44.48655
705,2019-01-30,10,HARBGN_7_UNITS-APND,37.05611
706,2019-01-30,11,HARBGN_7_UNITS-APND,32.81183
707,2019-01-30,12,HARBGN_7_UNITS-APND,32.310390000000005
708,2019-01-30,13,HARBGN_7_UNITS-APND,27.771390000000004
709,2019-01-30,14,HARBGN_7_UNITS-APND,30.74362
710,2019-01-30,15,HARBGN_7_UNITS-APND,30.435940000000002
711,2019-01-30,16,HARBGN_7_UNITS-APND,38.36566
712,2019-01-30,17,HARBGN_7_UNITS-APND,52.58869
713,2019-01-30,18,HARBGN_7_UNITS-APND,58.64023
714,2019-01-30,19,HARBGN_7_UNITS-APND,61.762859999999996
715,2019-01-30,20,HARBGN_7_UNITS-APND,54.8404
716,2019-01-30,21,HARBGN_7_UNITS-APND,51.211079999999995
717,2019-01-30,22,HARBGN_7_UNITS-APND,45.95495
718,2019-01-30,23,HARBGN_7_UNITS-APND,41.30381
719,2019-01-30,24,HARBGN_7_UNITS-APND,37.40744
720,2019-01-31,1,HARBGN_7_UNITS-APND,38.6127
721,2019-01-31,2,HARBGN_7_UNITS-APND,36.64999
722,2019-01-31,3,HARBGN_7_UNITS-APND,35.4365
723,2019-01-31,4,HARBGN_7_UNITS-APND,36.52523
724,2019-01-31,5,HARBGN_7_UNITS-APND,37.85475
725,2019-01-31,6,HARBGN_7_UNITS-APND,44.022690000000004
726,2019-01-31,7,HARBGN_7_UNITS-APND,51.10269
727,2019-01-31,8,HARBGN_7_UNITS-APND,50.17188
728,2019-01-31,9,HARBGN_7_UNITS-APND,44.13411
729,2019-01-31,10,HARBGN_7_UNITS-APND,43.988479999999996
730,2019-01-31,11,HARBGN_7_UNITS-APND,41.07458
731,2019-01-31,12,HARBGN_7_UNITS-APND,38.30145
732,2019-01-31,13,HARBGN_7_UNITS-APND,36.925129999999996
733,2019-01-31,14,HARBGN_7_UNITS-APND,36.00857
734,2019-01-31,15,HARBGN_7_UNITS-APND,37.13544
735,2019-01-31,16,HARBGN_7_UNITS-APND,40.6778
736,2019-01-31,17,HARBGN_7_UNITS-APND,45.48426
737,2019-01-31,18,HARBGN_7_UNITS-APND,62.6177
738,2019-01-31,19,HARBGN_7_UNITS-APND,64.22516
739,2019-01-31,20,HARBGN_7_UNITS-APND,55.33726
740,2019-01-31,21,HARBGN_7_UNITS-APND,50.03843
741,2019-01-31,22,HARBGN_7_UNITS-APND,44.85717
742,2019-01-31,23,HARBGN_7_UNITS-APND,42.66638
743,2019-01-31,24,HARBGN_7_UNITS-APND,39.98174
744,2019-02-01,1,HARBGN_7_UNITS-APND,36.89392
745,2019-02-01,2,HARBGN_7_UNITS-APND,35.90567
746,2019-02-01,3,HARBGN_7_UNITS-APND,35.61145
747,2019-02-01,4,HARBGN_7_UNITS-APND,35.42723
748,2019-02-01,5,HARBGN_7_UNITS-APND,36.80863
749,2019-02-01,6,HARBGN_7_UNITS-APND,43.61518
750,2019-02-01,7,HARBGN_7_UNITS-APND,50.96055
751,2019-02-01,8,HARBGN_7_UNITS-APND,47.90201
752,2019-02-01,9,HARBGN_7_UNITS-APND,36.97036
753,2019-02-01,10,HARBGN_7_UNITS-APND,35.667120000000004
754,2019-02-01,11,HARBGN_7_UNITS-APND,32.95523
755,2019-02-01,12,HARBGN_7_UNITS-APND,28.69367
756,2019-02-01,13,HARBGN_7_UNITS-APND,28.764190000000003
757,2019-02-01,14,HARBGN_7_UNITS-APND,33.815059999999995
758,2019-02-01,15,HARBGN_7_UNITS-APND,35.27366
759,2019-02-01,16,HARBGN_7_UNITS-APND,40.45275
760,2019-02-01,17,HARBGN_7_UNITS-APND,48.53156
761,2019-02-01,18,HARBGN_7_UNITS-APND,55.331790000000005
762,2019-02-01,19,HARBGN_7_UNITS-APND,59.00545
763,2019-02-01,20,HARBGN_7_UNITS-APND,51.73135
764,2019-02-01,21,HARBGN_7_UNITS-APND,48.784040000000005
765,2019-02-01,22,HARBGN_7_UNITS-APND,45.9369
766,2019-02-01,23,HARBGN_7_UNITS-APND,41.18101
767,2019-02-01,24,HARBGN_7_UNITS-APND,38.19448
768,2019-02-02,1,HARBGN_7_UNITS-APND,33.460809999999995
769,2019-02-02,2,HARBGN_7_UNITS-APND,31.54498
770,2019-02-02,3,HARBGN_7_UNITS-APND,30.965020000000003
771,2019-02-02,4,HARBGN_7_UNITS-APND,31.27342
772,2019-02-02,5,HARBGN_7_UNITS-APND,33.29312
773,2019-02-02,6,HARBGN_7_UNITS-APND,34.43101
774,2019-02-02,7,HARBGN_7_UNITS-APND,36.674640000000004
775,2019-02-02,8,HARBGN_7_UNITS-APND,37.31102
776,2019-02-02,9,HARBGN_7_UNITS-APND,40.59724
777,2019-02-02,10,HARBGN_7_UNITS-APND,40.05339
778,2019-02-02,11,HARBGN_7_UNITS-APND,37.695190000000004
779,2019-02-02,12,HARBGN_7_UNITS-APND,36.07315
780,2019-02-02,13,HARBGN_7_UNITS-APND,34.89929
781,2019-02-02,14,HARBGN_7_UNITS-APND,34.43671
782,2019-02-02,15,HARBGN_7_UNITS-APND,32.59841
783,2019-02-02,16,HARBGN_7_UNITS-APND,34.610240000000005
784,2019-02-02,17,HARBGN_7_UNITS-APND,40.05999
785,2019-02-02,18,HARBGN_7_UNITS-APND,47.64506
786,2019-02-02,19,HARBGN_7_UNITS-APND,49.23283
787,2019-02-02,20,HARBGN_7_UNITS-APND,46.42781
788,2019-02-02,21,HARBGN_7_UNITS-APND,43.66056
789,2019-02-02,22,HARBGN_7_UNITS-APND,41.39145
790,2019-02-02,23,HARBGN_7_UNITS-APND,38.68776
791,2019-02-02,24,HARBGN_7_UNITS-APND,35.38037
792,2019-02-03,1,HARBGN_7_UNITS-APND,32.1359
793,2019-02-03,2,HARBGN_7_UNITS-APND,31.80537
794,2019-02-03,3,HARBGN_7_UNITS-APND,30.09712
795,2019-02-03,4,HARBGN_7_UNITS-APND,29.32597
796,2019-02-03,5,HARBGN_7_UNITS-APND,32.52297
797,2019-02-03,6,HARBGN_7_UNITS-APND,36.20718
798,2019-02-03,7,HARBGN_7_UNITS-APND,38.44303
799,2019-02-03,8,HARBGN_7_UNITS-APND,36.19271
800,2019-02-03,9,HARBGN_7_UNITS-APND,30.635540000000002
801,2019-02-03,10,HARBGN_7_UNITS-APND,29.38862
802,2019-02-03,11,HARBGN_7_UNITS-APND,26.27194
803,2019-02-03,12,HARBGN_7_UNITS-APND,21.87331
804,2019-02-03,13,HARBGN_7_UNITS-APND,19.54198
805,2019-02-03,14,HARBGN_7_UNITS-APND,20.54184
806,2019-02-03,15,HARBGN_7_UNITS-APND,23.58319
807,2019-02-03,16,HARBGN_7_UNITS-APND,28.795270000000002
808,2019-02-03,17,HARBGN_7_UNITS-APND,38.802820000000004
809,2019-02-03,18,HARBGN_7_UNITS-APND,46.17073
810,2019-02-03,19,HARBGN_7_UNITS-APND,47.97079
811,2019-02-03,20,HARBGN_7_UNITS-APND,46.36088
812,2019-02-03,21,HARBGN_7_UNITS-APND,44.58328
813,2019-02-03,22,HARBGN_7_UNITS-APND,41.397259999999996
814,2019-02-03,23,HARBGN_7_UNITS-APND,36.97152
815,2019-02-03,24,HARBGN_7_UNITS-APND,35.48338
816,2019-02-04,1,HARBGN_7_UNITS-APND,33.999629999999996
817,2019-02-04,2,HARBGN_7_UNITS-APND,32.82626
818,2019-02-04,3,HARBGN_7_UNITS-APND,32.0662
819,2019-02-04,4,HARBGN_7_UNITS-APND,31.164859999999997
820,2019-02-04,5,HARBGN_7_UNITS-APND,35.05275
821,2019-02-04,6,HARBGN_7_UNITS-APND,41.18885
822,2019-02-04,7,HARBGN_7_UNITS-APND,54.35889
823,2019-02-04,8,HARBGN_7_UNITS-APND,49.56051
824,2019-02-04,9,HARBGN_7_UNITS-APND,49.114340000000006
825,2019-02-04,10,HARBGN_7_UNITS-APND,42.481609999999996
826,2019-02-04,11,HARBGN_7_UNITS-APND,38.20819
827,2019-02-04,12,HARBGN_7_UNITS-APND,31.86573
828,2019-02-04,13,HARBGN_7_UNITS-APND,30.47805
829,2019-02-04,14,HARBGN_7_UNITS-APND,32.03958
830,2019-02-04,15,HARBGN_7_UNITS-APND,32.46007
831,2019-02-04,16,HARBGN_7_UNITS-APND,37.09197
832,2019-02-04,17,HARBGN_7_UNITS-APND,46.70382
833,2019-02-04,18,HARBGN_7_UNITS-APND,60.13069
834,2019-02-04,19,HARBGN_7_UNITS-APND,69.99578000000001
835,2019-02-04,20,HARBGN_7_UNITS-APND,62.484469999999995
836,2019-02-04,21,HARBGN_7_UNITS-APND,58.992459999999994
837,2019-02-04,22,HARBGN_7_UNITS-APND,55.50565
838,2019-02-04,23,HARBGN_7_UNITS-APND,42.28072
839,2019-02-04,24,HARBGN_7_UNITS-APND,39.8385
840,2019-02-05,1,HARBGN_7_UNITS-APND,54.294259999999994
841,2019-02-05,2,HARBGN_7_UNITS-APND,50.40533
842,2019-02-05,3,HARBGN_7_UNITS-APND,46.06847
843,2019-02-05,4,HARBGN_7_UNITS-APND,46.361740000000005
844,2019-02-05,5,HARBGN_7_UNITS-APND,51.24361
845,2019-02-05,6,HARBGN_7_UNITS-APND,59.516380000000005
846,2019-02-05,7,HARBGN_7_UNITS-APND,82.6802
847,2019-02-05,8,HARBGN_7_UNITS-APND,82.35629
848,2019-02-05,9,HARBGN_7_UNITS-APND,59.91771
849,2019-02-05,10,HARBGN_7_UNITS-APND,51.50175
850,2019-02-05,11,HARBGN_7_UNITS-APND,45.28347
851,2019-02-05,12,HARBGN_7_UNITS-APND,43.40528
852,2019-02-05,13,HARBGN_7_UNITS-APND,40.49155
853,2019-02-05,14,HARBGN_7_UNITS-APND,41.18462
